"Country","Time","Category","Continent"
"GBR",375.85,"Mass","Europe"
"GBR",375.866666666667,"Mass","Europe"
"GBR",375.866666666667,"Mass","Europe"
"USA",375.866666666667,"Mass","Americas"
"GBR",375.883333333333,"Mass","Europe"
"GBR",375.9,"Mass","Europe"
"USA",375.9,"Mass","Americas"
"GBR",375.916666666667,"Mass","Europe"
"GBR",375.933333333333,"Mass","Europe"
"GBR",375.933333333333,"Mass","Europe"
"GBR",375.933333333333,"Mass","Europe"
"GBR",375.933333333333,"Mass","Europe"
"GBR",375.933333333333,"Mass","Europe"
"GBR",375.95,"Mass","Europe"
"GBR",375.95,"Mass","Europe"
"THA",375.95,"Mass","Asia"
"CAN",375.95,"Mass","Americas"
"GBR",375.95,"Mass","Europe"
"NED",375.966666666667,"Mass","Europe"
"USA",375.966666666667,"Mass","Americas"
"GBR",375.966666666667,"Mass","Europe"
"GBR",375.966666666667,"Mass","Europe"
"GBR",375.983333333333,"Mass","Europe"
"EGY",376,"Mass","Africa"
"GBR",376.016666666667,"Mass","Europe"
"USA",376.016666666667,"Mass","Americas"
"GBR",376.033333333333,"Mass","Europe"
"GBR",376.033333333333,"Mass","Europe"
"GBR",376.033333333333,"Mass","Europe"
"GBR",376.05,"Mass","Europe"
"GBR",376.083333333333,"Mass","Europe"
"AUS",376.083333333333,"Mass","Oceania"
"GBR",376.1,"Mass","Europe"
"GBR",376.1,"Mass","Europe"
"GBR",376.1,"Mass","Europe"
"GBR",376.116666666667,"Mass","Europe"
"GBR",376.116666666667,"Mass","Europe"
"USA",376.15,"Mass","Americas"
"GBR",376.183333333333,"Mass","Europe"
"GBR",376.2,"Mass","Europe"
"GBR",376.2,"Mass","Europe"
"GBR",376.2,"Mass","Europe"
"GBR",376.2,"Mass","Europe"
"GBR",376.233333333333,"Mass","Europe"
"GBR",376.266666666667,"Mass","Europe"
"GBR",376.3,"Mass","Europe"
"GBR",376.3,"Mass","Europe"
"USA",376.316666666667,"Mass","Americas"
"GBR",376.316666666667,"Mass","Europe"
"GBR",376.333333333333,"Mass","Europe"
"ITA",376.35,"Mass","Europe"
"GBR",376.366666666667,"Mass","Europe"
"GBR",376.383333333333,"Mass","Europe"
"GBR",376.4,"Mass","Europe"
"GBR",376.4,"Mass","Europe"
"IND",376.416666666667,"Mass","Asia"
"GBR",376.416666666667,"Mass","Europe"
"GBR",376.433333333333,"Mass","Europe"
"GBR",376.433333333333,"Mass","Europe"
"GBR",376.45,"Mass","Europe"
"GBR",376.466666666667,"Mass","Europe"
"USA",376.483333333333,"Mass","Americas"
"GBR",376.5,"Mass","Europe"
"USA",376.5,"Mass","Americas"
"GBR",376.516666666667,"Mass","Europe"
"GBR",376.533333333333,"Mass","Europe"
"GBR",376.533333333333,"Mass","Europe"
"GBR",376.55,"Mass","Europe"
"CAN",376.566666666667,"Mass","Americas"
"GBR",376.583333333333,"Mass","Europe"
"GBR",376.583333333333,"Mass","Europe"
"GBR",376.583333333333,"Mass","Europe"
"GBR",376.583333333333,"Mass","Europe"
"CAN",376.583333333333,"Mass","Americas"
"GBR",376.6,"Mass","Europe"
"GBR",376.6,"Mass","Europe"
"NED",376.633333333333,"Mass","Europe"
"GBR",376.633333333333,"Mass","Europe"
"GBR",376.633333333333,"Mass","Europe"
"GBR",376.633333333333,"Mass","Europe"
"IRL",376.65,"Mass","Europe"
"GBR",376.65,"Mass","Europe"
"JPN",376.65,"Mass","Asia"
"JPN",376.65,"Mass","Asia"
"CHN",376.65,"Mass","Asia"
"USA",376.666666666667,"Mass","Americas"
"GBR",376.7,"Mass","Europe"
"GBR",376.75,"Mass","Europe"
"CHN",376.766666666667,"Mass","Asia"
"USA",376.783333333333,"Mass","Americas"
"GBR",376.783333333333,"Mass","Europe"
"GBR",376.833333333333,"Mass","Europe"
"GBR",376.833333333333,"Mass","Europe"
"GBR",376.85,"Mass","Europe"
"GBR",376.85,"Mass","Europe"
"GBR",376.866666666667,"Mass","Europe"
"GBR",376.9,"Mass","Europe"
"GBR",376.916666666667,"Mass","Europe"
"GBR",376.916666666667,"Mass","Europe"
"GBR",376.916666666667,"Mass","Europe"
"GBR",376.933333333333,"Mass","Europe"
"GBR",376.933333333333,"Mass","Europe"
"SWE",376.95,"Mass","Europe"
"GBR",376.95,"Mass","Europe"
"GBR",376.95,"Mass","Europe"
"IRL",376.95,"Mass","Europe"
"GBR",376.966666666667,"Mass","Europe"
"THA",377,"Mass","Asia"
"GBR",377.033333333333,"Mass","Europe"
"GBR",377.033333333333,"Mass","Europe"
"GBR",377.033333333333,"Mass","Europe"
"USA",377.066666666667,"Mass","Americas"
"GBR",377.066666666667,"Mass","Europe"
"GBR",377.066666666667,"Mass","Europe"
"MAR",377.083333333333,"Mass","Africa"
"GBR",377.1,"Mass","Europe"
"GBR",377.133333333333,"Mass","Europe"
"GBR",377.15,"Mass","Europe"
"GBR",377.166666666667,"Mass","Europe"
"GER",377.216666666667,"Mass","Europe"
"USA",377.216666666667,"Mass","Americas"
"CAN",377.216666666667,"Mass","Americas"
"GBR",377.233333333333,"Mass","Europe"
"FRA",377.233333333333,"Mass","Europe"
"TAN",377.233333333333,"Mass","Africa"
"ITA",377.25,"Mass","Europe"
"GBR",377.25,"Mass","Europe"
"GBR",377.25,"Mass","Europe"
"GBR",377.283333333333,"Mass","Europe"
"GBR",377.283333333333,"Mass","Europe"
"GBR",377.283333333333,"Mass","Europe"
"GBR",377.316666666667,"Mass","Europe"
"IND",377.316666666667,"Mass","Asia"
"GBR",377.316666666667,"Mass","Europe"
"GBR",377.316666666667,"Mass","Europe"
"GBR",377.333333333333,"Mass","Europe"
"USA",377.35,"Mass","Americas"
"GBR",377.4,"Mass","Europe"
"GBR",377.433333333333,"Mass","Europe"
"USA",377.433333333333,"Mass","Americas"
"GBR",377.45,"Mass","Europe"
"GBR",377.45,"Mass","Europe"
"GBR",377.466666666667,"Mass","Europe"
"GBR",377.483333333333,"Mass","Europe"
"FRA",377.5,"Mass","Europe"
"MEX",377.5,"Mass","Americas"
"GBR",377.516666666667,"Mass","Europe"
"GBR",377.55,"Mass","Europe"
"GBR",377.566666666667,"Mass","Europe"
"GBR",377.583333333333,"Mass","Europe"
"GBR",377.6,"Mass","Europe"
"GBR",377.633333333333,"Mass","Europe"
"CAN",377.65,"Mass","Americas"
"AUS",377.65,"Mass","Oceania"
"USA",377.65,"Mass","Americas"
"GBR",377.666666666667,"Mass","Europe"
"USA",377.683333333333,"Mass","Americas"
"GBR",377.7,"Mass","Europe"
"BRA",377.75,"Mass","Americas"
"GBR",377.75,"Mass","Europe"
"GBR",377.783333333333,"Mass","Europe"
"GBR",377.816666666667,"Mass","Europe"
"GBR",377.816666666667,"Mass","Europe"
"GBR",377.833333333333,"Mass","Europe"
"GBR",377.85,"Mass","Europe"
"GBR",377.866666666667,"Mass","Europe"
"GBR",377.866666666667,"Mass","Europe"
"GBR",377.883333333333,"Mass","Europe"
"GBR",377.916666666667,"Mass","Europe"
"GBR",377.916666666667,"Mass","Europe"
"GBR",377.933333333333,"Mass","Europe"
"GBR",377.95,"Mass","Europe"
"GBR",377.95,"Mass","Europe"
"GBR",377.966666666667,"Mass","Europe"
"GBR",377.983333333333,"Mass","Europe"
"GBR",377.983333333333,"Mass","Europe"
"GBR",377.983333333333,"Mass","Europe"
"GBR",377.983333333333,"Mass","Europe"
"GBR",378,"Mass","Europe"
"NZL",378.016666666667,"Mass","Oceania"
"USA",378.066666666667,"Mass","Americas"
"GBR",378.083333333333,"Mass","Europe"
"GBR",378.133333333333,"Mass","Europe"
"GBR",378.15,"Mass","Europe"
"GBR",378.183333333333,"Mass","Europe"
"ESP",378.183333333333,"Mass","Europe"
"GBR",378.2,"Mass","Europe"
"EGY",378.216666666667,"Mass","Africa"
"GBR",378.233333333333,"Mass","Europe"
"GBR",378.233333333333,"Mass","Europe"
"GBR",378.25,"Mass","Europe"
"TWN",378.25,"Mass","Asia"
"GBR",378.25,"Mass","Europe"
"IND",378.266666666667,"Mass","Asia"
"GBR",378.283333333333,"Mass","Europe"
"GBR",378.283333333333,"Mass","Europe"
"NZL",378.3,"Mass","Oceania"
"GBR",378.316666666667,"Mass","Europe"
"GBR",378.333333333333,"Mass","Europe"
"GBR",378.383333333333,"Mass","Europe"
"GBR",378.466666666667,"Mass","Europe"
"USA",378.483333333333,"Mass","Americas"
"GBR",378.516666666667,"Mass","Europe"
"GBR",378.566666666667,"Mass","Europe"
"GBR",378.566666666667,"Mass","Europe"
"GBR",378.583333333333,"Mass","Europe"
"INA",378.6,"Mass","Asia"
"GBR",378.616666666667,"Mass","Europe"
"GBR",378.616666666667,"Mass","Europe"
"GBR",378.666666666667,"Mass","Europe"
"GBR",378.666666666667,"Mass","Europe"
"GBR",378.7,"Mass","Europe"
"GBR",378.7,"Mass","Europe"
"GBR",378.7,"Mass","Europe"
"GBR",378.716666666667,"Mass","Europe"
"GBR",378.716666666667,"Mass","Europe"
"GBR",378.8,"Mass","Europe"
"GBR",378.8,"Mass","Europe"
"GBR",378.8,"Mass","Europe"
"GBR",378.833333333333,"Mass","Europe"
"GBR",378.833333333333,"Mass","Europe"
"GBR",378.85,"Mass","Europe"
"GBR",378.85,"Mass","Europe"
"GBR",378.866666666667,"Mass","Europe"
"GBR",378.883333333333,"Mass","Europe"
"GBR",378.916666666667,"Mass","Europe"
"USA",378.933333333333,"Mass","Americas"
"GBR",378.933333333333,"Mass","Europe"
"GBR",378.933333333333,"Mass","Europe"
"GBR",378.933333333333,"Mass","Europe"
"AUS",378.95,"Mass","Oceania"
"GBR",378.95,"Mass","Europe"
"GBR",378.966666666667,"Mass","Europe"
"GBR",379.016666666667,"Mass","Europe"
"GBR",379.033333333333,"Mass","Europe"
"GBR",379.033333333333,"Mass","Europe"
"GBR",379.033333333333,"Mass","Europe"
"GBR",379.066666666667,"Mass","Europe"
"GBR",379.116666666667,"Mass","Europe"
"GBR",379.116666666667,"Mass","Europe"
"GBR",379.15,"Mass","Europe"
"GBR",379.15,"Mass","Europe"
"GBR",379.15,"Mass","Europe"
"GBR",379.183333333333,"Mass","Europe"
"GBR",379.216666666667,"Mass","Europe"
"POL",379.25,"Mass","Europe"
"CZE",379.25,"Mass","Europe"
"GBR",379.25,"Mass","Europe"
"GBR",379.25,"Mass","Europe"
"SIN",379.266666666667,"Mass","Asia"
"BRA",379.283333333333,"Mass","Americas"
"GBR",379.283333333333,"Mass","Europe"
"GBR",379.3,"Mass","Europe"
"GBR",379.3,"Mass","Europe"
"GBR",379.316666666667,"Mass","Europe"
"GBR",379.316666666667,"Mass","Europe"
"HKG",379.366666666667,"Mass","Asia"
"GBR",379.383333333333,"Mass","Europe"
"CAN",379.383333333333,"Mass","Americas"
"GBR",379.4,"Mass","Europe"
"GBR",379.416666666667,"Mass","Europe"
"NZL",379.416666666667,"Mass","Oceania"
"GBR",379.433333333333,"Mass","Europe"
"IND",379.466666666667,"Mass","Asia"
"GBR",379.483333333333,"Mass","Europe"
"ITA",379.5,"Mass","Europe"
"GBR",379.5,"Mass","Europe"
"ITA",379.5,"Mass","Europe"
"GBR",379.5,"Mass","Europe"
"IND",379.516666666667,"Mass","Asia"
"DEN",379.516666666667,"Mass","Europe"
"GBR",379.55,"Mass","Europe"
"GBR",379.566666666667,"Mass","Europe"
"THA",379.566666666667,"Mass","Asia"
"GBR",379.583333333333,"Mass","Europe"
"GBR",379.583333333333,"Mass","Europe"
"GBR",379.583333333333,"Mass","Europe"
"GBR",379.6,"Mass","Europe"
"GBR",379.6,"Mass","Europe"
"GBR",379.616666666667,"Mass","Europe"
"GBR",379.633333333333,"Mass","Europe"
"GBR",379.65,"Mass","Europe"
"GBR",379.666666666667,"Mass","Europe"
"JPN",379.666666666667,"Mass","Asia"
"GBR",379.683333333333,"Mass","Europe"
"GBR",379.683333333333,"Mass","Europe"
"GBR",379.7,"Mass","Europe"
"GBR",379.733333333333,"Mass","Europe"
"GBR",379.75,"Mass","Europe"
"GBR",379.766666666667,"Mass","Europe"
"GBR",379.783333333333,"Mass","Europe"
"USA",379.783333333333,"Mass","Americas"
"FRA",379.833333333333,"Mass","Europe"
"GBR",379.85,"Mass","Europe"
"USA",379.85,"Mass","Americas"
"GBR",379.866666666667,"Mass","Europe"
"GBR",379.883333333333,"Mass","Europe"
"GBR",379.883333333333,"Mass","Europe"
"GBR",379.883333333333,"Mass","Europe"
"AUS",379.9,"Mass","Oceania"
"GBR",379.9,"Mass","Europe"
"GBR",379.9,"Mass","Europe"
"GBR",379.916666666667,"Mass","Europe"
"AUS",379.95,"Mass","Oceania"
"POR",379.95,"Mass","Europe"
"GBR",379.966666666667,"Mass","Europe"
"GBR",379.966666666667,"Mass","Europe"
"IRL",380.05,"Mass","Europe"
"GBR",380.066666666667,"Mass","Europe"
"GBR",380.066666666667,"Mass","Europe"
"GBR",380.066666666667,"Mass","Europe"
"ITA",380.083333333333,"Mass","Europe"
"GBR",380.083333333333,"Mass","Europe"
"GBR",380.083333333333,"Mass","Europe"
"GBR",380.1,"Mass","Europe"
"GBR",380.116666666667,"Mass","Europe"
"GBR",380.15,"Mass","Europe"
"GBR",380.15,"Mass","Europe"
"GBR",380.166666666667,"Mass","Europe"
"GBR",380.166666666667,"Mass","Europe"
"USA",380.183333333333,"Mass","Americas"
"GBR",380.2,"Mass","Europe"
"GBR",380.216666666667,"Mass","Europe"
"GBR",380.216666666667,"Mass","Europe"
"GBR",380.25,"Mass","Europe"
"USA",380.25,"Mass","Americas"
"GBR",380.266666666667,"Mass","Europe"
"GBR",380.266666666667,"Mass","Europe"
"GBR",380.283333333333,"Mass","Europe"
"GBR",380.283333333333,"Mass","Europe"
"GBR",380.283333333333,"Mass","Europe"
"IRL",380.383333333333,"Mass","Europe"
"GBR",380.383333333333,"Mass","Europe"
"GBR",380.4,"Mass","Europe"
"USA",380.416666666667,"Mass","Americas"
"GBR",380.416666666667,"Mass","Europe"
"GBR",380.416666666667,"Mass","Europe"
"GBR",380.416666666667,"Mass","Europe"
"GBR",380.45,"Mass","Europe"
"USA",380.466666666667,"Mass","Americas"
"GBR",380.516666666667,"Mass","Europe"
"GBR",380.533333333333,"Mass","Europe"
"USA",380.566666666667,"Mass","Americas"
"GBR",380.583333333333,"Mass","Europe"
"CAN",380.616666666667,"Mass","Americas"
"GBR",380.616666666667,"Mass","Europe"
"GBR",380.633333333333,"Mass","Europe"
"GBR",380.65,"Mass","Europe"
"GBR",380.666666666667,"Mass","Europe"
"IND",380.666666666667,"Mass","Asia"
"GBR",380.683333333333,"Mass","Europe"
"GBR",380.716666666667,"Mass","Europe"
"GBR",380.733333333333,"Mass","Europe"
"GBR",380.733333333333,"Mass","Europe"
"GBR",380.75,"Mass","Europe"
"IRL",380.766666666667,"Mass","Europe"
"GBR",380.783333333333,"Mass","Europe"
"GBR",380.783333333333,"Mass","Europe"
"FRA",380.8,"Mass","Europe"
"GBR",380.8,"Mass","Europe"
"GBR",380.816666666667,"Mass","Europe"
"GBR",380.816666666667,"Mass","Europe"
"GBR",380.816666666667,"Mass","Europe"
"GBR",380.816666666667,"Mass","Europe"
"GBR",380.85,"Mass","Europe"
"GBR",380.85,"Mass","Europe"
"GBR",380.85,"Mass","Europe"
"GBR",380.866666666667,"Mass","Europe"
"GBR",380.883333333333,"Mass","Europe"
"IRL",380.9,"Mass","Europe"
"USA",380.9,"Mass","Americas"
"USA",380.9,"Mass","Americas"
"USA",380.9,"Mass","Americas"
"USA",380.9,"Mass","Americas"
"USA",380.916666666667,"Mass","Americas"
"GBR",380.916666666667,"Mass","Europe"
"GBR",380.916666666667,"Mass","Europe"
"MEX",380.933333333333,"Mass","Americas"
"GBR",380.95,"Mass","Europe"
"GBR",380.95,"Mass","Europe"
"GBR",380.95,"Mass","Europe"
"GBR",380.95,"Mass","Europe"
"GBR",380.966666666667,"Mass","Europe"
"USA",380.983333333333,"Mass","Americas"
"GBR",380.983333333333,"Mass","Europe"
"GBR",380.983333333333,"Mass","Europe"
"GBR",381,"Mass","Europe"
"GBR",381,"Mass","Europe"
"GER",381.016666666667,"Mass","Europe"
"USA",381.016666666667,"Mass","Americas"
"GBR",381.033333333333,"Mass","Europe"
"GBR",381.033333333333,"Mass","Europe"
"GBR",381.066666666667,"Mass","Europe"
"GBR",381.066666666667,"Mass","Europe"
"GBR",381.066666666667,"Mass","Europe"
"GBR",381.066666666667,"Mass","Europe"
"GBR",381.083333333333,"Mass","Europe"
"GBR",381.2,"Mass","Europe"
"GBR",381.2,"Mass","Europe"
"GBR",381.233333333333,"Mass","Europe"
"SIN",381.233333333333,"Mass","Asia"
"GBR",381.283333333333,"Mass","Europe"
"GBR",381.283333333333,"Mass","Europe"
"GBR",381.283333333333,"Mass","Europe"
"GBR",381.283333333333,"Mass","Europe"
"GBR",381.3,"Mass","Europe"
"GBR",381.316666666667,"Mass","Europe"
"GBR",381.316666666667,"Mass","Europe"
"GBR",381.35,"Mass","Europe"
"GBR",381.35,"Mass","Europe"
"GBR",381.35,"Mass","Europe"
"GBR",381.35,"Mass","Europe"
"GBR",381.366666666667,"Mass","Europe"
"GBR",381.416666666667,"Mass","Europe"
"GBR",381.416666666667,"Mass","Europe"
"USA",381.433333333333,"Mass","Americas"
"GBR",381.433333333333,"Mass","Europe"
"GBR",381.45,"Mass","Europe"
"HON",381.45,"Mass","Americas"
"GBR",381.45,"Mass","Europe"
"DOM",381.45,"Mass","Americas"
"GBR",381.466666666667,"Mass","Europe"
"CAN",381.466666666667,"Mass","Americas"
"GBR",381.483333333333,"Mass","Europe"
"GBR",381.5,"Mass","Europe"
"GBR",381.5,"Mass","Europe"
"GBR",381.516666666667,"Mass","Europe"
"GBR",381.516666666667,"Mass","Europe"
"CRO",381.55,"Mass","Europe"
"JPN",381.55,"Mass","Asia"
"GBR",381.566666666667,"Mass","Europe"
"USA",381.583333333333,"Mass","Americas"
"GBR",381.6,"Mass","Europe"
"GBR",381.616666666667,"Mass","Europe"
"GBR",381.633333333333,"Mass","Europe"
"GBR",381.65,"Mass","Europe"
"GBR",381.666666666667,"Mass","Europe"
"GBR",381.683333333333,"Mass","Europe"
"GBR",381.683333333333,"Mass","Europe"
"GBR",381.7,"Mass","Europe"
"GBR",381.7,"Mass","Europe"
"PHI",381.716666666667,"Mass","Asia"
"BRA",381.716666666667,"Mass","Americas"
"GBR",381.75,"Mass","Europe"
"GBR",381.783333333333,"Mass","Europe"
"GBR",381.816666666667,"Mass","Europe"
"GBR",381.816666666667,"Mass","Europe"
"GBR",381.833333333333,"Mass","Europe"
"GBR",381.833333333333,"Mass","Europe"
"GBR",381.85,"Mass","Europe"
"USA",381.866666666667,"Mass","Americas"
"GBR",381.883333333333,"Mass","Europe"
"GBR",381.883333333333,"Mass","Europe"
"GBR",381.9,"Mass","Europe"
"GBR",381.95,"Mass","Europe"
"GBR",381.983333333333,"Mass","Europe"
"GBR",382,"Mass","Europe"
"GBR",382.016666666667,"Mass","Europe"
"GBR",382.016666666667,"Mass","Europe"
"GBR",382.05,"Mass","Europe"
"GBR",382.066666666667,"Mass","Europe"
"GBR",382.083333333333,"Mass","Europe"
"IRL",382.083333333333,"Mass","Europe"
"USA",382.083333333333,"Mass","Americas"
"GBR",382.133333333333,"Mass","Europe"
"GBR",382.133333333333,"Mass","Europe"
"USA",382.15,"Mass","Americas"
"GBR",382.15,"Mass","Europe"
"GBR",382.166666666667,"Mass","Europe"
"GBR",382.2,"Mass","Europe"
"KEN",382.2,"Mass","Africa"
"USA",382.2,"Mass","Americas"
"GBR",382.2,"Mass","Europe"
"GBR",382.2,"Mass","Europe"
"GBR",382.25,"Mass","Europe"
"GBR",382.266666666667,"Mass","Europe"
"GBR",382.266666666667,"Mass","Europe"
"GBR",382.266666666667,"Mass","Europe"
"GBR",382.283333333333,"Mass","Europe"
"INA",382.283333333333,"Mass","Asia"
"GBR",382.3,"Mass","Europe"
"GBR",382.316666666667,"Mass","Europe"
"GBR",382.316666666667,"Mass","Europe"
"GBR",382.333333333333,"Mass","Europe"
"GBR",382.366666666667,"Mass","Europe"
"GBR",382.366666666667,"Mass","Europe"
"GBR",382.383333333333,"Mass","Europe"
"GBR",382.4,"Mass","Europe"
"GBR",382.4,"Mass","Europe"
"GBR",382.416666666667,"Mass","Europe"
"GBR",382.416666666667,"Mass","Europe"
"THA",382.433333333333,"Mass","Asia"
"GBR",382.45,"Mass","Europe"
"GBR",382.483333333333,"Mass","Europe"
"GBR",382.5,"Mass","Europe"
"GBR",382.5,"Mass","Europe"
"GBR",382.516666666667,"Mass","Europe"
"GBR",382.516666666667,"Mass","Europe"
"GBR",382.533333333333,"Mass","Europe"
"USA",382.533333333333,"Mass","Americas"
"USA",382.566666666667,"Mass","Americas"
"GBR",382.583333333333,"Mass","Europe"
"USA",382.616666666667,"Mass","Americas"
"GBR",382.666666666667,"Mass","Europe"
"GBR",382.683333333333,"Mass","Europe"
"GBR",382.7,"Mass","Europe"
"GBR",382.716666666667,"Mass","Europe"
"GBR",382.716666666667,"Mass","Europe"
"GBR",382.766666666667,"Mass","Europe"
"GBR",382.766666666667,"Mass","Europe"
"GBR",382.816666666667,"Mass","Europe"
"KSA",382.833333333333,"Mass","Asia"
"GBR",382.85,"Mass","Europe"
"GBR",382.883333333333,"Mass","Europe"
"DEN",382.883333333333,"Mass","Europe"
"CAN",382.9,"Mass","Americas"
"GBR",382.9,"Mass","Europe"
"GBR",382.9,"Mass","Europe"
"GBR",382.9,"Mass","Europe"
"GBR",382.9,"Mass","Europe"
"USA",382.933333333333,"Mass","Americas"
"GBR",382.933333333333,"Mass","Europe"
"GBR",382.95,"Mass","Europe"
"GBR",382.95,"Mass","Europe"
"GBR",382.95,"Mass","Europe"
"USA",382.95,"Mass","Americas"
"USA",382.95,"Mass","Americas"
"USA",382.966666666667,"Mass","Americas"
"GBR",382.966666666667,"Mass","Europe"
"GBR",382.983333333333,"Mass","Europe"
"GBR",382.983333333333,"Mass","Europe"
"GBR",383.033333333333,"Mass","Europe"
"USA",383.05,"Mass","Americas"
"GBR",383.066666666667,"Mass","Europe"
"GBR",383.066666666667,"Mass","Europe"
"USA",383.083333333333,"Mass","Americas"
"IND",383.1,"Mass","Asia"
"GBR",383.116666666667,"Mass","Europe"
"GBR",383.133333333333,"Mass","Europe"
"GBR",383.15,"Mass","Europe"
"GBR",383.166666666667,"Mass","Europe"
"GBR",383.2,"Mass","Europe"
"GBR",383.2,"Mass","Europe"
"GBR",383.2,"Mass","Europe"
"GBR",383.2,"Mass","Europe"
"GBR",383.2,"Mass","Europe"
"GBR",383.2,"Mass","Europe"
"USA",383.216666666667,"Mass","Americas"
"GBR",383.216666666667,"Mass","Europe"
"GBR",383.233333333333,"Mass","Europe"
"GBR",383.233333333333,"Mass","Europe"
"GBR",383.25,"Mass","Europe"
"GBR",383.25,"Mass","Europe"
"GBR",383.266666666667,"Mass","Europe"
"USA",383.283333333333,"Mass","Americas"
"GBR",383.316666666667,"Mass","Europe"
"GBR",383.316666666667,"Mass","Europe"
"GBR",383.35,"Mass","Europe"
"GBR",383.366666666667,"Mass","Europe"
"GBR",383.383333333333,"Mass","Europe"
"GBR",383.4,"Mass","Europe"
"GBR",383.4,"Mass","Europe"
"GBR",383.4,"Mass","Europe"
"GBR",383.4,"Mass","Europe"
"USA",383.416666666667,"Mass","Americas"
"GBR",383.466666666667,"Mass","Europe"
"GBR",383.483333333333,"Mass","Europe"
"GBR",383.483333333333,"Mass","Europe"
"GBR",383.483333333333,"Mass","Europe"
"GBR",383.483333333333,"Mass","Europe"
"GBR",383.483333333333,"Mass","Europe"
"GBR",383.5,"Mass","Europe"
"GBR",383.5,"Mass","Europe"
"THA",383.5,"Mass","Asia"
"GBR",383.516666666667,"Mass","Europe"
"GBR",383.516666666667,"Mass","Europe"
"GBR",383.516666666667,"Mass","Europe"
"USA",383.533333333333,"Mass","Americas"
"USA",383.533333333333,"Mass","Americas"
"GBR",383.55,"Mass","Europe"
"GBR",383.55,"Mass","Europe"
"GBR",383.566666666667,"Mass","Europe"
"GBR",383.566666666667,"Mass","Europe"
"BRA",383.583333333333,"Mass","Americas"
"GBR",383.6,"Mass","Europe"
"USA",383.6,"Mass","Americas"
"GBR",383.6,"Mass","Europe"
"GBR",383.633333333333,"Mass","Europe"
"GBR",383.633333333333,"Mass","Europe"
"USA",383.666666666667,"Mass","Americas"
"GBR",383.666666666667,"Mass","Europe"
"GBR",383.666666666667,"Mass","Europe"
"GBR",383.666666666667,"Mass","Europe"
"GBR",383.683333333333,"Mass","Europe"
"PHI",383.716666666667,"Mass","Asia"
"GBR",383.716666666667,"Mass","Europe"
"GBR",383.716666666667,"Mass","Europe"
"GBR",383.75,"Mass","Europe"
"GBR",383.75,"Mass","Europe"
"GBR",383.75,"Mass","Europe"
"GBR",383.75,"Mass","Europe"
"GBR",383.766666666667,"Mass","Europe"
"GBR",383.783333333333,"Mass","Europe"
"IND",383.816666666667,"Mass","Asia"
"MEX",383.85,"Mass","Americas"
"USA",383.866666666667,"Mass","Americas"
"USA",383.866666666667,"Mass","Americas"
"RSA",383.883333333333,"Mass","Africa"
"GBR",383.883333333333,"Mass","Europe"
"GBR",383.9,"Mass","Europe"
"AUS",383.9,"Mass","Oceania"
"IRL",383.916666666667,"Mass","Europe"
"GBR",383.916666666667,"Mass","Europe"
"IND",383.983333333333,"Mass","Asia"
"GBR",384.033333333333,"Mass","Europe"
"GBR",384.033333333333,"Mass","Europe"
"NED",384.066666666667,"Mass","Europe"
"GBR",384.066666666667,"Mass","Europe"
"GBR",384.1,"Mass","Europe"
"DEN",384.116666666667,"Mass","Europe"
"GBR",384.183333333333,"Mass","Europe"
"USA",384.183333333333,"Mass","Americas"
"GBR",384.2,"Mass","Europe"
"GBR",384.216666666667,"Mass","Europe"
"GBR",384.216666666667,"Mass","Europe"
"GBR",384.216666666667,"Mass","Europe"
"GBR",384.25,"Mass","Europe"
"GBR",384.25,"Mass","Europe"
"GBR",384.266666666667,"Mass","Europe"
"GBR",384.266666666667,"Mass","Europe"
"CHN",384.316666666667,"Mass","Asia"
"GBR",384.35,"Mass","Europe"
"GBR",384.4,"Mass","Europe"
"GBR",384.416666666667,"Mass","Europe"
"GBR",384.416666666667,"Mass","Europe"
"GBR",384.416666666667,"Mass","Europe"
"AUS",384.433333333333,"Mass","Oceania"
"CAN",384.433333333333,"Mass","Americas"
"GBR",384.45,"Mass","Europe"
"GBR",384.483333333333,"Mass","Europe"
"GBR",384.483333333333,"Mass","Europe"
"NED",384.5,"Mass","Europe"
"GBR",384.533333333333,"Mass","Europe"
"USA",384.533333333333,"Mass","Americas"
"GBR",384.55,"Mass","Europe"
"USA",384.55,"Mass","Americas"
"GBR",384.566666666667,"Mass","Europe"
"USA",384.566666666667,"Mass","Americas"
"GBR",384.583333333333,"Mass","Europe"
"GBR",384.583333333333,"Mass","Europe"
"GBR",384.583333333333,"Mass","Europe"
"GBR",384.6,"Mass","Europe"
"GBR",384.616666666667,"Mass","Europe"
"GBR",384.616666666667,"Mass","Europe"
"IRL",384.616666666667,"Mass","Europe"
"GBR",384.616666666667,"Mass","Europe"
"GBR",384.666666666667,"Mass","Europe"
"GBR",384.683333333333,"Mass","Europe"
"GBR",384.7,"Mass","Europe"
"GBR",384.7,"Mass","Europe"
"GBR",384.7,"Mass","Europe"
"GBR",384.733333333333,"Mass","Europe"
"USA",384.766666666667,"Mass","Americas"
"GBR",384.783333333333,"Mass","Europe"
"GBR",384.8,"Mass","Europe"
"GBR",384.816666666667,"Mass","Europe"
"GBR",384.816666666667,"Mass","Europe"
"GBR",384.833333333333,"Mass","Europe"
"GBR",384.833333333333,"Mass","Europe"
"GBR",384.85,"Mass","Europe"
"GBR",384.85,"Mass","Europe"
"GBR",384.866666666667,"Mass","Europe"
